Machine Name,Machine Type,Column1,Column2,Account Type,Account Category,Account Group,Privileged Domain Group,Pass-the-Hash: Vulnerable,Pass-the-Hash: Hash Found,Causes Vulnerability On # of Machines,Threat Cause,Account Description,Service Account Type,Service Account Description,Compliance Status,Account State,Password Never Expires,Credential Type,Password Length,Password Age,Password Last Set,Last Login Date,Account Expiration Date,OS Version,Details
BHL-AV-001.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Administrators,Domain Admins,Yes,No,0,N/A,Used to deploy the ConfigMgr agent to workstations and servers,N/A,N/A,Non-compliant (Password account),Enabled,Yes,None,0,706,04-Jan-2017 09:13:13,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
BHL-AV-001.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Administrators,Domain Admins,Yes,No,0,N/A,Service Account for ADAudit  Plus,N/A,N/A,Non-compliant (Password account),Enabled,Yes,None,0,466,01-Sep-2017 13:30:04,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
BHL-AV-001.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Administrators,Domain Admins,Yes,No,0,N/A,Service account for use by SQL applications only,N/A,N/A,Non-compliant (Password account),Enabled,Yes,None,0,700,09-Jan-2017 23:58:10,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
BHL-AV-001.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Administrators,Domain Admins,No,No,0,N/A,Exchange Server Service Account,N/A,N/A,Non-compliant (Password account),Enabled,Yes,None,0,3732,22-Sep-2008 13:50:11,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
BHL-AV-001.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Administrators,Domain Admins,No,No,0,N/A,N/A,N/A,N/A,Non-compliant (Password account),Enabled,Yes,None,0,368,08-Dec-2017 09:08:11,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
BHL-AV-001.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Administrators,GRP.IT.BST.MS;GRP.IT.IST.MS,No,No,0,N/A,N/A,N/A,N/A,Non-compliant (Password account),Enabled,Yes,None,0,274,12-Mar-2018 14:08:12,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
BHL-AV-001.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Administrators,GRP.IT.BST.MS;GRP.IT.IST.MS,No,No,0,N/A,N/A,N/A,N/A,Non-compliant (Password account),Enabled,Yes,None,0,686,24-Jan-2017 09:34:39,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
BHL-AV-001.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Administrators,GRP.IT.BST.MS;GRP.IT.IST.MS,No,No,0,N/A,N/A,N/A,N/A,Compliant,Enabled,No,None,0,21,20-Nov-2018 12:39:06,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
BHL-AV-001.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Administrators,GRP.IT.BST.MS;GRP.IT.IST.MS,Yes,No,0,N/A,Service account for scheduled tasks,N/A,N/A,Non-compliant (Password account),Enabled,Yes,None,0,701,09-Jan-2017 14:13:49,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
BHL-AV-001.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Administrators,GRP.IT.SDT.MS,No,No,0,N/A,N/A,N/A,N/A,N/A,Enabled,No,None,0,0,N/A,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
BHL-AV-001.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Distributed COM Users,N/A,No,No,0,N/A,N/A,N/A,N/A,N/A,N/A,No,None,0,0,N/A,"Never, based on logs",N/A,Windows Server 2016 Standard,Unable to retrieve account information
BHL-AV-001.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Distributed COM Users,N/A,No,No,0,N/A,N/A,N/A,N/A,N/A,N/A,No,None,0,0,N/A,"Never, based on logs",N/A,Windows Server 2016 Standard,Unable to retrieve account information
BHL-AV-001.bovishomes.local,Server,,,Domain: bovishomes.local,Non-Privileged Personal,DPMRADCOMTrustedMachines,N/A,No,No,0,N/A,N/A,N/A,N/A,N/A,N/A,No,None,0,0,N/A,"Never, based on logs",N/A,Windows Server 2016 Standard,Unable to retrieve account information
BHL-AV-001.bovishomes.local,Server,,,Domain: bovishomes.local,Non-Privileged Personal,DPMRADmTrustedMachines,N/A,No,No,0,N/A,N/A,N/A,N/A,N/A,N/A,No,None,0,0,N/A,"Never, based on logs",N/A,Windows Server 2016 Standard,Unable to retrieve account information
BHL-AV-001.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Distributed COM Users,N/A,No,No,0,N/A,N/A,N/A,N/A,N/A,N/A,No,None,0,0,N/A,"Never, based on logs",N/A,Windows Server 2016 Standard,Unable to retrieve account information
BHL-AV-001.bovishomes.local,Server,,,Domain: bovishomes.local,Non-Privileged Personal,DPMRADCOMTrustedMachines,N/A,No,No,0,N/A,N/A,N/A,N/A,N/A,N/A,No,None,0,0,N/A,"Never, based on logs",N/A,Windows Server 2016 Standard,Unable to retrieve account information
BHL-AV-001.bovishomes.local,Server,,,Domain: bovishomes.local,Non-Privileged Personal,DPMRADmTrustedMachines,N/A,No,No,0,N/A,N/A,N/A,N/A,N/A,N/A,No,None,0,0,N/A,"Never, based on logs",N/A,Windows Server 2016 Standard,Unable to retrieve account information
BHL-AV-001.bovishomes.local,Server,,,Domain: bovishomes.local,Non-Privileged Personal,Performance Log Users,N/A,No,No,0,N/A,N/A,N/A,N/A,Compliant,Enabled,No,None,0,0.08,11-Dec-2018 14:31:54,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
BHL-AV-001.bovishomes.local,Server,,,Domain: bovishomes.local,Non-Privileged Personal,HelpLibraryUpdaters,N/A,No,No,0,N/A,N/A,N/A,N/A,Compliant,Enabled,No,None,0,0.08,11-Dec-2018 14:31:54,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
BHL-AV-001.bovishomes.local,Server,,,Domain: bovishomes.local,Non-Privileged Personal,Users,N/A,No,No,0,N/A,*All 'Domain Users' group members*,N/A,N/A,N/A,N/A,No,None,0,0,N/A,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
BHL-AV-001.bovishomes.local,Server,,,Domain: bovishomes.local,Non-Privileged Personal,ePO User Group,N/A,No,No,0,N/A,N/A,N/A,N/A,Compliant,Enabled,No,None,0,0.08,11-Dec-2018 14:31:42,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
BHL-AV-001.bovishomes.local,Server,,,Domain: bovishomes.local,Non-Privileged Personal,ePO User Group,N/A,No,No,0,N/A,N/A,N/A,N/A,N/A,N/A,No,None,0,0,N/A,"Never, based on logs",N/A,Windows Server 2016 Standard,Unable to retrieve account information
BHL-AV-001.bovishomes.local,Server,,,Domain: bovishomes.local,Non-Privileged Personal,ePO User Group,N/A,No,No,0,N/A,N/A,N/A,N/A,N/A,N/A,No,None,0,0,N/A,"Never, based on logs",N/A,Windows Server 2016 Standard,Unable to retrieve account information
BHL-AV-001.bovishomes.local,Server,,,Domain: bovishomes.local,Non-Privileged Personal,ePO User Group,N/A,No,No,0,N/A,N/A,N/A,N/A,Compliant,Enabled,No,None,0,8,03-Dec-2018 09:38:44,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
BHL-AV-001.bovishomes.local,Server,,,Domain: bovishomes.local,Non-Privileged Personal,ePO User Group,N/A,No,No,0,N/A,N/A,N/A,N/A,Compliant,Enabled,No,None,0,13,28-Nov-2018 08:23:02,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
BHL-AV-001.bovishomes.local,Server,,,N/A,N/A,N/A,N/A,No,No,0,N/A,N/A,N/A,N/A,N/A,N/A,No,None,0,0,N/A,N/A,N/A,Windows Server 2016 Standard,The RPC server is unavailable
BHL-PROXY-001.bovishomes.local,Server,,,Local,Privileged Shared,Administrators,N/A,No,Yes,0,Local account hash is always locally stored,Built-in account for administering the computer/domain,N/A,N/A,Compliant,Enabled,No,None,0,29,12-Nov-2018 03:11:58,17-Oct-2017 15:18:25,N/A,Windows Server 2016 Standard,N/A
BHL-PROXY-001.bovishomes.local,Server,,,Local,Non-Privileged Shared,System Managed Accounts Group,N/A,No,Previously,0,Local account hash is always locally stored,A user account managed by the system.,N/A,N/A,N/A,Disabled (Password),Yes,None,0,0,N/A,N/A,N/A,Windows Server 2016 Standard,N/A
BHL-PROXY-001.bovishomes.local,Server,,,Local,Non-Privileged Shared,Guests,N/A,No,Previously,0,Local account hash is always locally stored,Built-in account for guest access to the computer/domain,N/A,N/A,N/A,Disabled (Password),Yes,None,0,0,N/A,N/A,N/A,Windows Server 2016 Standard,N/A
BHL-PROXY-001.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Administrators,Domain Admins,No,No,0,N/A,N/A,N/A,N/A,Non-compliant (Password account),Enabled,Yes,None,0,274,12-Mar-2018 14:08:40,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
BHL-PROXY-001.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Administrators,Domain Admins,No,No,0,N/A,N/A,N/A,N/A,Compliant,Enabled,No,None,0,11,30-Nov-2018 10:59:34,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
BHL-PROXY-001.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Administrators,Domain Admins,No,No,0,N/A,N/A,N/A,N/A,N/A,Disabled (Password),Yes,None,0,2105,07-Mar-2013 10:17:09,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
BHL-PROXY-001.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Administrators,Domain Admins,No,No,0,N/A,N/A,N/A,N/A,Compliant,Enabled,No,None,0,22,19-Nov-2018 15:07:20,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
BHL-PROXY-001.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Administrators,Domain Admins,No,No,0,N/A,Allows SCCM to join computer to domain as part of task sequence,N/A,N/A,Non-compliant (Password account),Enabled,Yes,None,0,706,04-Jan-2017 09:14:07,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
BHL-PROXY-001.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Administrators,Domain Admins,No,No,0,N/A,N/A,N/A,N/A,Non-compliant (Password account),Enabled,Yes,None,0,694,16-Jan-2017 07:53:13,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
BHL-PROXY-001.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Administrators,Domain Admins,No,No,0,N/A,N/A,N/A,N/A,Non-compliant (Password account),Enabled,Yes,None,0,706,04-Jan-2017 14:32:22,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
BHL-PROXY-001.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Administrators,Domain Admins,Yes,No,0,N/A,Used to deploy the ConfigMgr agent to workstations and servers,N/A,N/A,Non-compliant (Password account),Enabled,Yes,None,0,706,04-Jan-2017 09:13:13,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
BHL-PROXY-001.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Administrators,Domain Admins,Yes,No,0,N/A,Service Account for ADAudit  Plus,N/A,N/A,Non-compliant (Password account),Enabled,Yes,None,0,466,01-Sep-2017 13:30:04,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
BHL-PROXY-001.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Administrators,Domain Admins,Yes,No,0,N/A,Service account for use by SQL applications only,N/A,N/A,Non-compliant (Password account),Enabled,Yes,None,0,700,09-Jan-2017 23:58:10,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
BHL-PROXY-001.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Administrators,Domain Admins,No,No,0,N/A,Exchange Server Service Account,N/A,N/A,Non-compliant (Password account),Enabled,Yes,None,0,3732,22-Sep-2008 13:50:11,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
BHL-PROXY-001.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Administrators,Domain Admins,No,No,0,N/A,N/A,N/A,N/A,Non-compliant (Password account),Enabled,Yes,None,0,368,08-Dec-2017 09:08:11,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
BHL-PROXY-001.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Administrators,GRP.IT.BST.MS;GRP.IT.IST.MS,No,No,0,N/A,N/A,N/A,N/A,Non-compliant (Password account),Enabled,Yes,None,0,274,12-Mar-2018 14:08:12,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
BHL-PROXY-001.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Administrators,GRP.IT.BST.MS;GRP.IT.IST.MS,No,No,0,N/A,N/A,N/A,N/A,Non-compliant (Password account),Enabled,Yes,None,0,686,24-Jan-2017 09:34:39,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
BHL-PROXY-001.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Administrators,GRP.IT.BST.MS;GRP.IT.IST.MS,No,No,0,N/A,N/A,N/A,N/A,Compliant,Enabled,No,None,0,21,20-Nov-2018 12:39:06,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
BHL-PROXY-001.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Administrators,GRP.IT.BST.MS;GRP.IT.IST.MS,Yes,No,0,N/A,Service account for scheduled tasks,N/A,N/A,Non-compliant (Password account),Enabled,Yes,None,0,701,09-Jan-2017 14:13:49,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
BHL-PROXY-001.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Administrators,GRP.IT.SDT.MS,No,No,0,N/A,N/A,N/A,N/A,N/A,Enabled,No,None,0,0,N/A,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
BHL-PROXY-001.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Distributed COM Users,N/A,No,No,0,N/A,N/A,N/A,N/A,N/A,N/A,No,None,0,0,N/A,"Never, based on logs",N/A,Windows Server 2016 Standard,Unable to retrieve account information
BHL-PROXY-001.bovishomes.local,Server,,,Domain: bovishomes.local,Non-Privileged Personal,DPMRADCOMTrustedMachines,N/A,No,No,0,N/A,N/A,N/A,N/A,N/A,N/A,No,None,0,0,N/A,"Never, based on logs",N/A,Windows Server 2016 Standard,Unable to retrieve account information
BHL-PROXY-001.bovishomes.local,Server,,,Domain: bovishomes.local,Non-Privileged Personal,DPMRADmTrustedMachines,N/A,No,No,0,N/A,N/A,N/A,N/A,N/A,N/A,No,None,0,0,N/A,"Never, based on logs",N/A,Windows Server 2016 Standard,Unable to retrieve account information
BHL-PROXY-001.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Distributed COM Users,N/A,No,No,0,N/A,N/A,N/A,N/A,N/A,N/A,No,None,0,0,N/A,"Never, based on logs",N/A,Windows Server 2016 Standard,Unable to retrieve account information
BHL-PROXY-001.bovishomes.local,Server,,,Domain: bovishomes.local,Non-Privileged Personal,DPMRADCOMTrustedMachines,N/A,No,No,0,N/A,N/A,N/A,N/A,N/A,N/A,No,None,0,0,N/A,"Never, based on logs",N/A,Windows Server 2016 Standard,Unable to retrieve account information
BHL-PROXY-001.bovishomes.local,Server,,,Domain: bovishomes.local,Non-Privileged Personal,DPMRADmTrustedMachines,N/A,No,No,0,N/A,N/A,N/A,N/A,N/A,N/A,No,None,0,0,N/A,"Never, based on logs",N/A,Windows Server 2016 Standard,Unable to retrieve account information
BHL-PROXY-001.bovishomes.local,Server,,,Domain: bovishomes.local,Non-Privileged Personal,Users,N/A,No,No,0,N/A,*All 'Domain Users' group members*,N/A,N/A,N/A,N/A,No,None,0,0,N/A,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
BHL-PROXY-001.bovishomes.local,Server,,,N/A,N/A,N/A,N/A,No,No,0,N/A,N/A,N/A,N/A,N/A,N/A,No,None,0,0,N/A,N/A,N/A,Windows Server 2016 Standard,The RPC server is unavailable
BHL-SCSQLCLUS01.bovishomes.local,Server,,,Domain: bovishomes.local,Non-Privileged Personal,N/A,N/A,No,No,0,N/A,N/A,N/A,N/A,Non-compliant (Password account),Enabled,Yes,None,0,607,13-Apr-2017 14:52:49,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
BHL-SCSQLCLUS01.bovishomes.local,Server,,,Domain: bovishomes.local,Service Account,N/A,N/A,No,Yes,0,Service account hash is always locally stored,N/A,Windows Service,Service Name: SQL Server (MSSQLSERVER),Non-compliant (Password account),Enabled,Yes,None,0,607,13-Apr-2017 14:52:49,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
BHL-SCSQLCLUS01.bovishomes.local,Server,,,Domain: bovishomes.local,Service Account,N/A,N/A,No,Yes,0,Service account hash is always locally stored,N/A,Windows Service,Service Name: SQL Server Agent (MSSQLSERVER),Non-compliant (Password account),Enabled,Yes,None,0,607,13-Apr-2017 14:52:49,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
BHL-SCSQLCLUS01.bovishomes.local,Server,,,Local,Privileged Shared,Administrators,N/A,No,Yes,0,Local account hash is always locally stored,Built-in account for administering the computer/domain,N/A,N/A,Compliant,Enabled,No,None,0,6,04-Dec-2018 23:57:20,21-Sep-2018 19:01:15,N/A,Windows Server 2016 Standard,N/A
BHL-SCSQLCLUS01.bovishomes.local,Server,,,Local,Non-Privileged Shared,Users,N/A,No,Yes,0,Local account hash is always locally stored,Failover Cluster Local Identity,N/A,N/A,Compliant,Enabled,Yes,None,0,14,27-Nov-2018 02:37:40,27-Nov-2018 02:34:39,N/A,Windows Server 2016 Standard,N/A
BHL-SCSQLCLUS01.bovishomes.local,Server,,,Local,Non-Privileged Shared,System Managed Accounts Group,N/A,No,Previously,0,Local account hash is always locally stored,A user account managed by the system.,N/A,N/A,N/A,Disabled (Password),Yes,None,0,0,N/A,N/A,N/A,Windows Server 2016 Standard,N/A
BHL-SCSQLCLUS01.bovishomes.local,Server,,,Local,Non-Privileged Shared,Guests,N/A,No,Previously,0,Local account hash is always locally stored,Built-in account for guest access to the computer/domain,N/A,N/A,N/A,Disabled (Password),Yes,None,0,0,N/A,N/A,N/A,Windows Server 2016 Standard,N/A
BHL-SCSQLCLUS01.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Administrators,Domain Admins,No,No,0,N/A,N/A,N/A,N/A,Non-compliant (Password account),Enabled,Yes,None,0,274,12-Mar-2018 14:08:40,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
BHL-SCSQLCLUS01.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Administrators,Domain Admins,No,No,0,N/A,N/A,N/A,N/A,Compliant,Enabled,No,None,0,11,30-Nov-2018 10:59:34,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
BHL-SCSQLCLUS01.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Administrators,Domain Admins,No,No,0,N/A,N/A,N/A,N/A,N/A,Disabled (Password),Yes,None,0,2105,07-Mar-2013 10:17:09,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
BHL-SCSQLCLUS01.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Administrators,Domain Admins,No,No,0,N/A,N/A,N/A,N/A,Compliant,Enabled,No,None,0,22,19-Nov-2018 15:07:20,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
BHL-SCSQLCLUS01.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Administrators,Domain Admins,No,No,0,N/A,Allows SCCM to join computer to domain as part of task sequence,N/A,N/A,Non-compliant (Password account),Enabled,Yes,None,0,706,04-Jan-2017 09:14:07,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
BHL-SCSQLCLUS01.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Administrators,Domain Admins,No,No,0,N/A,N/A,N/A,N/A,Non-compliant (Password account),Enabled,Yes,None,0,694,16-Jan-2017 07:53:13,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
BHL-SCSQLCLUS01.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Administrators,Domain Admins,No,No,0,N/A,N/A,N/A,N/A,Non-compliant (Password account),Enabled,Yes,None,0,706,04-Jan-2017 14:32:22,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
BHL-SCSQLCLUS01.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Administrators,Domain Admins,Yes,No,0,N/A,Used to deploy the ConfigMgr agent to workstations and servers,N/A,N/A,Non-compliant (Password account),Enabled,Yes,None,0,706,04-Jan-2017 09:13:13,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
BHL-SCSQLCLUS01.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Administrators,Domain Admins,Yes,No,0,N/A,Service Account for ADAudit  Plus,N/A,N/A,Non-compliant (Password account),Enabled,Yes,None,0,466,01-Sep-2017 13:30:04,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
BHL-SCSQLCLUS01.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Administrators,Domain Admins,Yes,No,0,N/A,Service account for use by SQL applications only,N/A,N/A,Non-compliant (Password account),Enabled,Yes,None,0,700,09-Jan-2017 23:58:10,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
BHL-SCSQLCLUS01.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Administrators,Domain Admins,No,No,0,N/A,Exchange Server Service Account,N/A,N/A,Non-compliant (Password account),Enabled,Yes,None,0,3732,22-Sep-2008 13:50:11,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
BHL-SCSQLCLUS01.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Administrators,Domain Admins,No,No,0,N/A,N/A,N/A,N/A,Non-compliant (Password account),Enabled,Yes,None,0,368,08-Dec-2017 09:08:11,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
BHL-SCSQLCLUS01.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Administrators,GRP.IT.BST.MS;GRP.IT.IST.MS,No,No,0,N/A,N/A,N/A,N/A,Non-compliant (Password account),Enabled,Yes,None,0,274,12-Mar-2018 14:08:12,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
BHL-SCSQLCLUS01.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Administrators,GRP.IT.BST.MS;GRP.IT.IST.MS,No,No,0,N/A,N/A,N/A,N/A,Non-compliant (Password account),Enabled,Yes,None,0,686,24-Jan-2017 09:34:39,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
BHL-SCSQLCLUS01.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Administrators,GRP.IT.BST.MS;GRP.IT.IST.MS,No,No,0,N/A,N/A,N/A,N/A,Compliant,Enabled,No,None,0,21,20-Nov-2018 12:39:06,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
BHL-SCSQLCLUS01.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Administrators,GRP.IT.BST.MS;GRP.IT.IST.MS,Yes,No,0,N/A,Service account for scheduled tasks,N/A,N/A,Non-compliant (Password account),Enabled,Yes,None,0,701,09-Jan-2017 14:13:49,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
BHL-SCSQLCLUS01.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Administrators,GRP.IT.SDT.MS,No,No,0,N/A,N/A,N/A,N/A,N/A,Enabled,No,None,0,0,N/A,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
BHL-SCSQLCLUS01.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Backup Operators,N/A,No,No,0,N/A,N/A,N/A,N/A,N/A,N/A,No,None,0,0,N/A,"Never, based on logs",N/A,Windows Server 2016 Standard,Unable to retrieve account information
BHL-SCSQLCLUS01.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Distributed COM Users,N/A,No,No,0,N/A,N/A,N/A,N/A,N/A,N/A,No,None,0,0,N/A,"Never, based on logs",N/A,Windows Server 2016 Standard,Unable to retrieve account information
BHL-SCSQLCLUS01.bovishomes.local,Server,,,Domain: bovishomes.local,Non-Privileged Personal,DPMRATrustedDPMRAs,N/A,No,No,0,N/A,N/A,N/A,N/A,N/A,N/A,No,None,0,0,N/A,"Never, based on logs",N/A,Windows Server 2016 Standard,Unable to retrieve account information
BHL-SCSQLCLUS01.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Backup Operators,N/A,No,No,0,N/A,N/A,N/A,N/A,N/A,N/A,No,None,0,0,N/A,"Never, based on logs",N/A,Windows Server 2016 Standard,Unable to retrieve account information
BHL-SCSQLCLUS01.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Distributed COM Users,N/A,No,No,0,N/A,N/A,N/A,N/A,N/A,N/A,No,None,0,0,N/A,"Never, based on logs",N/A,Windows Server 2016 Standard,Unable to retrieve account information
BHL-SCSQLCLUS01.bovishomes.local,Server,,,Domain: bovishomes.local,Non-Privileged Personal,DPMRATrustedDPMRAs,N/A,No,No,0,N/A,N/A,N/A,N/A,N/A,N/A,No,None,0,0,N/A,"Never, based on logs",N/A,Windows Server 2016 Standard,Unable to retrieve account information
BHL-SCSQLCLUS01.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Distributed COM Users,N/A,No,No,0,N/A,N/A,N/A,N/A,N/A,N/A,No,None,0,0,N/A,"Never, based on logs",N/A,Windows Server 2016 Standard,Unable to retrieve account information
BHL-SCSQLCLUS01.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Distributed COM Users,N/A,No,No,0,N/A,N/A,N/A,N/A,N/A,N/A,No,None,0,0,N/A,"Never, based on logs",N/A,Windows Server 2016 Standard,Unable to retrieve account information
BHL-SCSQLCLUS01.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Distributed COM Users,N/A,No,No,0,N/A,N/A,N/A,N/A,N/A,N/A,No,None,0,0,N/A,"Never, based on logs",N/A,Windows Server 2016 Standard,Unable to retrieve account information
BHL-SCSQLCLUS01.bovishomes.local,Server,,,Domain: bovishomes.local,Privileged Personal,Distributed COM Users,N/A,No,No,0,N/A,N/A,N/A,N/A,N/A,N/A,No,None,0,0,N/A,"Never, based on logs",N/A,Windows Server 2016 Standard,Unable to retrieve account information
BHL-SCSQLCLUS01.bovishomes.local,Server,,,Domain: bovishomes.local,Non-Privileged Personal,DPMRADCOMTrustedMachines,N/A,No,No,0,N/A,N/A,N/A,N/A,N/A,N/A,No,None,0,0,N/A,"Never, based on logs",N/A,Windows Server 2016 Standard,Unable to retrieve account information
BHL-SCSQLCLUS01.bovishomes.local,Server,,,Domain: bovishomes.local,Non-Privileged Personal,DPMRADmTrustedMachines,N/A,No,No,0,N/A,N/A,N/A,N/A,N/A,N/A,No,None,0,0,N/A,"Never, based on logs",N/A,Windows Server 2016 Standard,Unable to retrieve account information
BHL-SCSQLCLUS01.bovishomes.local,Server,,,Domain: bovishomes.local,Non-Privileged Personal,Performance Log Users,N/A,No,No,0,N/A,N/A,N/A,N/A,Compliant,Enabled,No,None,0,0.08,11-Dec-2018 14:31:54,"Never, based on logs",N/A,Windows Server 2016 Standard,N/A
